comment,sentiment_gemini,sentiment_vader,sentiment_textblob
trump is a billionaire businessman and a stable genius he should be able to pay this 364 million easily,0.0,0.4939,0.4666666666666667
and imagine this is the country that constantly say they want to bring democracy to the world lol they cant even bring it to their own country,0.0,0.4767,0.4666666666666666
our president trump will become even more popular today since we the people can see right through this scam,1.0,-0.3142,0.4619047619047619
lol this is the best news of 2024 so far trump belongs in jail,-0.4,0.7906,0.45
and theres the illusion that you people think you are living in a free society when someone that is not part of the establishment runs against it and is and has been winning they go all out to remove himthem the world does not belong to globalists,-0.2,0.7717,0.45
so why doesnt he just build himself somewhere else close his business and get out of there they also dont understand how many people are employed by trump so what they did is cause a huge loss of jobs,-0.2,0.0,0.45
these leftist democrats are going after a popular republican presidential nominee because they cant win on their marxist ideology,-1.0,-0.0701,0.45
good day for justice very slim chaion apeal,0.5,0.743,0.4499999999999999
people are going to move out of nyc if this stands good god nyc doesnt need this they are already an absolute wreck,-0.8,0.2732,0.4499999999999999
i love this judgement against trump if trump an illegitimate former president is going to appeal he needs to put up a 100 million bond plus when you add 9 statutory interest trump will have to pay closer to 500 million not 364 millionbrilliant i am so extremely happy with this court judgement it could quite easily have been much much more so another really good thing about this is that the judge and latisha have made this judgement order virtually appeal proof very well done latisha james,0.0,0.9618,0.4476190476190477
democrats getting excited over something thats gonna get appealed is hilarious and shows their intelligence,-0.75,0.802,0.4375
trump cant stop winning lolol actually he cant stop losing hahahahahahaa,-0.5,0.2924,0.4333333333333333
the coping is strong here,0.0,0.5106,0.4333333333333333
hes our president he is a leader it is a shame they want to do this to him its a shame a portion of people in this country dont want us to be prosperous and strong it is a shame mr president trump 2024,0.0,-0.3182,0.4333333333333333
they dont get it the more they try to punish him the more powerful they make him,-0.4,-0.079,0.4333333333333333
stay strong president trump américa loves trump,1.0,0.7906,0.4333333333333333
stay strong president trump,0.1,0.5106,0.4333333333333333
maga but rtf most americans get abandoned but rich tax free,-0.6,0.7144,0.425
trump loves winning when he saw that fox paid 787m he probably told himself oh i can beat that btw 350m is just one day of fundraising for the maga and everything should be paid for in full,0.375,0.7964,0.425
life is full of curses and blessing we bring on ourselves by choices we make deuteronomy 28 many who think they are going to heaven are not,-0.4,0.7579,0.425
talk about dictatorship he cant do business in new york trump is new york insanity at its best this judge needs to be disbarred for life,-0.5,0.128,0.4242424242424242
to the best of my ability i will not make any trips to new york and i will not purchase anything from any companies that are new york companies,-0.3,0.7579,0.4242424242424241
i just have a question who is he going to pay this too there is no victim lol wth is going on,-0.25,-0.6486,0.41875
trump claims hes a billionaire so he should have no problem paying the fine,-0.2,-0.4767,0.4166666666666667
if judges dont like u they will fine u,0.0,-0.0798,0.4166666666666667
trump has been doing crimes before during and after his presidency if you do the crime do the time pay the fine,-0.5,-0.4767,0.4166666666666667
364 million so trump pays this who does the ny ag pay out this fine to no victims so who gets this money you never hear how the money is going to be distributed,-0.5,-0.4767,0.4166666666666667
so nyc is in debt and trumps fine will just help fund the migrants,-0.5,0.25,0.4166666666666667
dont do the crime if you cant pay the fine,-0.6,0.3724,0.4166666666666667
quick start buying more nfts when will maga realize emperor trump isnt wearing any clothes clown show,-0.6,0.0,0.4166666666666666
this is more rigged then the super bowl,-0.7,0.2748,0.4166666666666666
justice is finally catching up on trump time to pay your debt delinquent otherwise a certain presidential candidate will set russia on him for not paying and that presidential candidate would encourage russia to attack,0.0,0.4215,0.4071428571428571
lmao this guy trump is smart now hes trying to install lara trump over the rnc to steal that money time to donate maga lets go,0.5,0.5267,0.4071428571428571
judge had largely affirmed james allegations that trump and others at his company had inflated valuations of his properties by hundreds of millions of dollars over a the course of a decade and misrepresented his wealth by billions in a scheme the state said intended to trick banks and insurers into offering more favorable deal terms i guess in your eyes it is ok to lie can we all do that in our retirement accounts how about when we sell a house should we have no rules for doing business,0.0,0.7501,0.4047619047619048
we have all the funding we need coming out of russia compromised puppet trump may be visiting the putin bank again looking for another huge loan,-0.6,0.3182,0.4000000000000001
fox news should make a huge donation to the trump foundation to help him pay for this but something tells me theyll do nothing,0.0,0.3182,0.4000000000000001
what a sham decision or judgement means nothing there is going to be payback and its going to be delightful to watch,0.0,0.5859,0.4
trump should sell everything in ny and move the money to a free state,0.0,0.5106,0.4
so barron gets off scot free smh,0.0,0.25,0.4
all you low iq maga cult members get your check books out your cheetos jesus needs your money lol,-0.6,0.1779,0.4
we the people need to tell our democratic lawmakers to quite bothering the future president lol,0.3,-0.024,0.4
hear that sound trumps approval climbing,0.0,0.4767,0.4
breaking news trump tower for sale cheap cheap cheap cheap,0.0,0.0,0.4
when unelected people control our lives we are no longer free,-0.7,0.2732,0.4
amazing how fast these verdicts come in on trump and son but hunters stuff still dragging out,-0.5,0.3716,0.4
this money will go to the democrats to help win this year money to pay off people with bidens way to run american,-0.4,0.7269,0.4
lol only on fox,-0.1,0.4215,0.4
finallythe lying trump is paying for his crimes and the great lying witness that his been arrested for lying to the fbi about biden and hunterfox has gone silent the garbage republicans are voting for a tax fraudster and rapist for president soon we will find out he took campaign money to pay off stormy daniels the chosen onelol what a joke,0.0,-0.9501,0.4
we maga know that trump can take out his mighty swift sharpie and make this go away,-0.3,0.2023,0.4
all the while hunter biden is a free manlet that sink in,-0.8478,0.5106,0.4
bring on the important one treason against the united states of america,0.0,0.1779,0.4
yeeessssssss tisha james a great american hero,1.0,0.8271,0.4
texas will welcome trump with open arms,0.0,0.4588,0.4
the end of america enjoy it democrats enjoy it while it lasts,-0.5,0.7506,0.4
he got off lightly,-0.89,0.0,0.4
trump just win another 10 for next election everytime they hit him is going up his voictory is already a done deal,0.7,0.5859,0.4
yesssss finally some accountability this makes america great,0.8,0.6249,0.4
welcome to the third world america,-0.5,0.4588,0.4
free julian assange and edward snowden,0.0,0.5106,0.4
miller light time,0.2,0.0,0.4
how can such corruption be tolerated in this great nation,-1.0,0.7073,0.4
the more they attack him the more people love his attitude corruption at his finest but bidens son still not killed for gun charge biden works with criminals ukraine is going to sink also,-0.2,0.4477,0.4
i hope when it all comes to light and it will president trump can sue all who have attacked him remove the two tier justice system,0.4296875,0.5106,0.4
trump shines the light on corruption,0.0,0.0,0.4
meanwhile bidens son is walking free without consequences,-1.0,0.5106,0.4
oh my dear lord the tidal waves of maga tears are about to break free everyone prepare for the flooding,0.0,0.6124,0.4
make america great again hold trumpy accountable for the multiple crimes we all witnessed him commit,-0.8,0.743,0.4
fantastic news scumbag trump needs to pay,-0.95,-0.25,0.4
democrats looking for free money to feed their migrants,0.0,0.5106,0.4
amazing how this decision comes on the very day fani willis case is going up in flames crack the code and go after whoever is organizing this nonsense,0.2,0.1717,0.4
finally justified justice,1.0,0.7269,0.4
cant wait to win the lottery jackpot big money coming to president trump,0.8,-0.4717,0.4
dont cry now donald trump wait til i light up,-1.0,0.3724,0.4
just look at america under the obiden administrationits a disastera free for all t hole,-1.0,0.5106,0.4
i am loving the maga meltdown in the comments thanks fox for posting this gem,0.0,0.7783,0.4
i will vote for trump no matter what let him alone and let him lead us back to make america great again i am maga,0.8,0.25,0.4
1 billion in free advertising never pay a dime except lawyer expenses overturned on any appeal,0.5,0.5568,0.4
yet the biden crime family goes free,-1.0,-0.0516,0.4
fjb charge him for treason after the us border is secure,0.0,-0.128,0.4
what a great day in america no one is above the law trump and his family have always been thieves,0.0,-0.1027,0.4
trump is going to win soooo big in november,1.0,0.5859,0.4
if i was trump i would have laughed out loud,-0.2,0.4588,0.3999999999999999
google billion dollar homes start with buckingham palace and tell me what mar a lago is worth did or did trump not over value his worth the evidence says yes by his own admission the value of something is on the owner just like you can go to the bank and get a 1000 dollar loan with your childs baby teeth as collateral,0.0,0.6031,0.3999999999999999
