comment,sentiment_gemini,cluster
lets remember that it was the frump people who did not ask for a jury hence its frumpwho should be blamed for there not being a jury so you folks should be honest and point that out,-0.6,0
this well be in the courts for ever,-0.6,0
no victims incredible that a state could do this to a citizen this is an admission of corruption in the justice system and govt if there ever was a question hope those involved go to jail this is ridiculous before the election,-0.6,0
the misogynist racist and crooked trump taken down by a black woman justice is sweet,-0.6,0
in south america only corrupt judges stay alive the ones they find dead didnt pay up,-0.6,0
sad how the judicial system preys on your bank accounts for their own finacial gain,-0.6,0
crooked judge and prosecutercorrupted 100percent,-0.6,0
i dont even know what this indictment was about,-0.6,0
its hilarious that this judge has never been charged with anything in his life but somehow diaper don is innocent,-0.6,0
guilty by the kangaroo court of democrat operatives might as well go to court in communist china because the result would be the same they attack all their political enemies,-0.6,0
given the judge before the case started said he was guilty this verdict is no surprise at all,-0.6,0
dont do the crime if you cant pay the fine,-0.6,0
judge is corrupt and evil he needs to loose everything along with the ag i hope trump goes after both of them when he wins pres,-0.6,0
judge eggmoron and letisha shrekface james and chunkypenguin that sits next to the judge need to be sued and disbarred this is so ridiculous,-0.6,0
this is wrong and it should not be allowed to stand in america there are too many biased corrupt judges and das in america hopefully mr trump will fix this problem once he is back in the white house and i hope he remembers everyone of them,-0.6,0
the judge will regret this corrupt criminal action against president trump karma is going to even the score this creepy judge will pay,-0.6,0
typical fox responses and questions but they keep dodging the primary issue did he break the law the answer it yes everything else is irrelevant chitchat,-0.6,0
funny how this case is decided after he running for presn after all these years no ag stopped him therefore past ny ags should be fined as collaborators also,-0.6,0
truth trump had bias from the start how is this even fair in our united states what is the courtry god bless the trumps they need our prayers not cool,-0.6,0
truly two tier system judge needs to be disbarred complete bs trump 24,-0.6,0
these people are clowns embarrassment to the law so sad i feel sorry for the people living in ny,-0.6,0
this is a out of control judge with a political gun he will be removed,-0.6,0
its unconstitutional to take life liberty and property from citizens,-0.6,0
ordered by the show trial the meaningful litigation hasnt started yet,-0.6,0
